"_cached_page_id","_template","_type","battery","camera","dimensions","display_inches","image","is_Touch","memory","os","phone_model","processor","simcard","url","weight"
"21385a4e417e86704f0ce139f3fdbea1c414f0e4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","850 mAh","","4.53"" x 1.87"" x 0.5"" (115 x 48 x 12.8 mm)","1.8","http://img.phonescoop.com/img/p/245/h5783.jpg","",""," (proprietary) ","Alcatel one touch 510a","","","http://www.phonescoop.com/phones/phone.php?p=3854","2.8 oz (79 g)"
"e3a51a5e66888392e58137017f3aea9592e2330b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2500 mAh"," 5+ megapixel","5.64"" x 2.89"" x 0.36"" (143 x 73 x 9.1 mm)","","http://img.phonescoop.com/img/p/245/h7306.jpg","","8 GB","","Alcatel one touch Conquest"," 1.2 GHz Qualcomm Snapdragon 410 (MSM8916) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4832","4.94 oz (140 g)"
"34a60a72adae6a603df93972a7919b7ed38ce892","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1400 mAh"," 2+ megapixel","4.43"" x 2.44"" x 0.47"" (113 x 62 x 11.9 mm)","3.5","http://img.phonescoop.com/img/p/245/h6703.jpg","","4 GB"," Android version 4.4.2","Alcatel one touch C1"," 1 GHz MediaTek 6572M dual-core","","http://www.phonescoop.com/phones/phone.php?p=4596","3.53 oz (100 g)"
"3e853ccf08fdc939cf413b22895064e7c6845f97","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh","","5"" x 2.67"" x 0.4"" (127 x 68 x 10.2 mm)","4.3","http://img.phonescoop.com/img/p/245/h5728.jpg","",""," Android version 2.3.6 ","Alcatel one touch Authority / Ultra","","","http://www.phonescoop.com/phones/phone.php?p=3811","4.47 oz (127 g)"
"546b02e934b58f2e9a9074250f6a92e930576f26","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","850 mAh","","4.19"" x 2.28"" x 0.5"" (106 x 58 x 12.7 mm)","2","http://img.phonescoop.com/img/p/245/h5866.jpg","","","","Alcatel one touch 871a","","","http://www.phonescoop.com/phones/phone.php?p=3766","3.14 oz (89 g)"
"47b17f0ae6289ef2c59529272ff844808e145ade","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","850 mAh","","4.09"" x 2.07"" x 0.68"" (104 x 52 x 17.3 mm)","2.4","http://img.phonescoop.com/img/p/245/h6105.jpg","","","","Alcatel one touch 768","","","http://www.phonescoop.com/phones/phone.php?p=3956","3.5 oz (99 g)"
"354e499745c7a3f4d057a579ea6c961ce7700853","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","650 mAh","","3.78"" x 1.89"" x 0.66"" (96 x 48 x 16.8 mm)","1.8","http://img.phonescoop.com/img/p/245/h5635.jpg","","","","Alcatel one touch 665","","","http://www.phonescoop.com/phones/phone.php?p=3788","2.72 oz (77 g)"
"676a191513a6b5fe678f720fa7862f49c039a79e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","4.66"" x 2.28"" x 0.48"" (118 x 58 x 12.2 mm)","2.8","http://img.phonescoop.com/img/p/245/h5393.jpg","",""," Android version 2.3.5 ","Alcatel one touch Venture / Premiere","","","http://www.phonescoop.com/phones/phone.php?p=3706","4.3 oz (122 g)"
"409b57dd9ecc9182afcda399ea41453b4072f916","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","850 mAh","","4.65"" x 2.11"" x 0.6"" (118 x 54 x 15.2 mm)","2.4","http://img.phonescoop.com/img/p/245/h5902.jpg","","","","Alcatel one touch Sparq II","","","http://www.phonescoop.com/phones/phone.php?p=4022","4.41 oz (125 g)"
"ef02f7c1002bc9f842561be113b7c9cc2501f38b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","670 mAh","","4.29"" x 2.01"" x 0.65"" (109 x 51 x 16.5 mm)","2.2","http://img.phonescoop.com/img/p/245/h5262.jpg","",""," (proprietary) ","Alcatel one touch Sparq","","","http://www.phonescoop.com/phones/phone.php?p=2857","3.85 oz (109 g)"
"71d93319ef6034e912e6771cb5507324a05d91c4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1400 mAh","","4.72"" x 2.6"" x 0.54"" (120 x 66 x 13.7 mm)","3.5","http://img.phonescoop.com/img/p/245/h5789.jpg","",""," Android version 2.3.5 ","Alcatel one touch Shockwave","","","http://www.phonescoop.com/phones/phone.php?p=3900","5.7 oz (162 g)"
"21a35266e5cb95c198246897555111b3d75fdb26","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","850 mAh","","4.13"" x 2.09"" x 0.71"" (105 x 53 x 18 mm)","2.4","http://img.phonescoop.com/img/p/245/h6744.jpg","",""," (proprietary) Brew MP 1.0.4 ","Alcatel one touch Retro / Speakeasy / Fling","","","http://www.phonescoop.com/phones/phone.php?p=4622","3.88 oz (110 g)"
"bda0fd8286647bc128df93ca4860c321f965996a","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2000 mAh"," 5+ megapixel","4.84"" x 2.5"" x 0.38"" (123 x 64 x 9.7 mm)","4","http://img.phonescoop.com/img/p/245/h6672.jpg","","4 GB"," Android version 4.3","Alcatel one touch Pop Star"," 1.2 GHz Qualcomm Snapdragon 400 (MSM8926) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4461","4.6 oz (130 g)"
"cf82fc4dbdd2ca09e83769e73e44e09671f51469","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3400 mAh"," 8+ megapixel","6.39"" x 3.32"" x 0.34"" (162 x 84 x 8.6 mm)","6","http://img.phonescoop.com/img/p/245/h6676.jpg","","4 GB"," Android version 4.3","Alcatel one touch Pop Mega"," 1.2 GHz Qualcomm Snapdragon 400 (MSM8926) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4443","6.42 oz (182 g)"
"0893fc0ad06abcc5817de6e9a086025be2f1cb44","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2000 mAh","","5.23"" x 2.57"" x 0.39"" (133 x 65 x 9.9 mm)","4.5","http://img.phonescoop.com/img/p/245/h7310.jpg","","4 GB"," Android version 4.4","Alcatel one touch Pop Astro"," 1.5 GHz MediaTek MTK6732 quad-core","","http://www.phonescoop.com/phones/phone.php?p=4564","5.11 oz (145 g)"
"4c231a9043de513a694d7b4ad6604b49491065eb","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2910 mAh","","6"" x 2.96"" x 0.29"" (152 x 75 x 7.4 mm)","5.5","http://img.phonescoop.com/img/p/245/h7313.jpg","","16 GB"," Android version 5.0.2","Alcatel one touch Idol 3"," 1.5 GHz Qualcomm Snapdragon 615 (MSM8939) octa-core (4x 1.5 GHz + 4x 1 GHz)","","http://www.phonescoop.com/phones/phone.php?p=4745","5.09 oz (144 g)"
"95b9de6e9df1244a16acff421288b6c54d644ad9","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3000 mAh"," 8+ megapixel","6.06"" x 2.99"" x 0.37"" (154 x 76 x 9.4 mm)","5.5","http://img.phonescoop.com/img/p/245/h7181.jpg","Touch Screen","16 GB"," Android version 5.1","ZTE ZMAX 2"," 1.2 GHz Qualcomm Snapdragon 400 (MSM8916) quad-core","Micro","http://www.phonescoop.com/phones/phone.php?p=4948","5.99 oz (170 g)"
"9f7353a83b14faa90b769c45f562c8a1d9162d2e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3400 mAh"," 8+ megapixel","6.4"" x 3.3"" x 0.35"" (163 x 84 x 8.9 mm)","5.7","http://img.phonescoop.com/img/p/245/h6643.jpg","Touch Screen","16 GB"," Android version 4.4","ZTE ZMax"," 1.2 GHz Qualcomm Snapdragon 400 MSM8926 quad-core","Micro","http://www.phonescoop.com/phones/phone.php?p=4551","6.7 oz (190 g)"
"98ce492d976f5d6974fba312f60f765619784512","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2070 mAh"," 5+ megapixel","5.2"" x 2.6"" x 0.4"" (132 x 66 x 10.2 mm)","4.5","http://img.phonescoop.com/img/p/245/h6215.jpg","","4 GB"," Android version 4.1.2","ZTE Z998 / Unico LTE"," 1.2 GHz Qualcomm Snapdragon 400 MSM8930 dual-core","Micro","http://www.phonescoop.com/phones/phone.php?p=4070","4.8 oz (136 g)"
"7603d0f011e293f0a26d6f257509e1150fae0b3c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh","","4.57"" x 2.44"" x 0.47"" (116 x 62 x 11.9 mm)","3.5","http://img.phonescoop.com/img/p/245/h6722.jpg","",""," Android version 4.4.2 ","ZTE Z667 / Zinger / Prelude 2","","","http://www.phonescoop.com/phones/phone.php?p=4450","4.06 oz (115 g)"
"9c7728b751fa6fdbb3f06b03077909dd124d87b3","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","4.48"" x 2.38"" x 0.44"" (114 x 60 x 11.2 mm)","2.4","http://img.phonescoop.com/img/p/245/h6603.jpg","","","","ZTE Z432 / Altair 2","","","http://www.phonescoop.com/phones/phone.php?p=4402","3.24 oz (92 g)"
"f1bef2bc34a9144e23da248c2b12bfad6a90e9b5","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1000 mAh","","4.49"" x 2.39"" x 0.41"" (114 x 61 x 10.4 mm)","2.4","http://img.phonescoop.com/img/p/245/h5732.jpg","","","","ZTE Z431 / Altair","","","http://www.phonescoop.com/phones/phone.php?p=3593","3.52 oz (100 g)"
"58a4a9a4df1c954f7e217d39a70a1fbec1ccd6d4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","950 mAh","","3.84"" x 2.02"" x 0.69"" (98 x 51 x 17.5 mm)","2.4","http://img.phonescoop.com/img/p/245/h5502.jpg","","","","ZTE Z331","","","http://www.phonescoop.com/phones/phone.php?p=3180","4 oz (113 g)"
"aa906251b095990ce9ced420d7c72b86dc8b011b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","3.76"" x 1.92"" x 0.73"" (96 x 49 x 18.5 mm)","","http://img.phonescoop.com/img/p/245/h6187.jpg","",""," (proprietary) ","ZTE Z222","","","http://www.phonescoop.com/phones/phone.php?p=3968","3.24 oz (92 g)"
"91a2cf0d8a55627432be960e24a999f246a92c0b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","3.76"" x 1.92"" x 0.73"" (96 x 49 x 18.5 mm)","2","http://img.phonescoop.com/img/p/245/h5181.jpg","Touch Screen","","","ZTE Z221","","","http://www.phonescoop.com/phones/phone.php?p=3179","3.24 oz (92 g)"
"3e6b300d21db65ca38f249c9778b9757a175fd9a","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1300 mAh","","4.57"" x 2.4"" x 0.5"" (116 x 61 x 12.7 mm)","3.5","http://img.phonescoop.com/img/p/245/h6296.jpg","",""," Android version 4.1 ","ZTE Whirl","","","http://www.phonescoop.com/phones/phone.php?p=4123","4.2 oz (119 g)"
"4ae8490a96c9ff81f8fdb62ff4ff9df89ddc207c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2300 mAh"," 8+ megapixel","5.6"" x 2.9"" x 0.4"" (142 x 74 x 10.2 mm)","5","http://img.phonescoop.com/img/p/245/h6562.jpg","","8 GB"," Android version 4.4.2","ZTE Warp Sync"," 1.2 GHz Qualcomm Snapdragon MSM8960 quad-core","","http://www.phonescoop.com/phones/phone.php?p=4527","5.75 oz (163 g)"
"410635fbb075b3d0e975c53ebdbe99865d3c3b88","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1650 mAh"," 5+ megapixel","5"" x 2.56"" x 0.39"" (127 x 65 x 9.9 mm)","4.3","http://img.phonescoop.com/img/p/245/h5720.jpg","","4 GB"," Android version 4.0","ZTE Warp Sequent"," 1.4 GHz Qualcomm S2 MSM8655","Q78","http://www.phonescoop.com/phones/phone.php?p=3915","4.58 oz (130 g)"
"d98e1006ba6691d477d4bd1ba1e81503b832ccf7","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3000 mAh","","6.23"" x 3.06"" x 0.33"" (158 x 78 x 8.4 mm)","5.5","http://img.phonescoop.com/img/p/245/h7341.jpg","","16 GB"," Android version 5.1","ZTE Warp Elite"," 1.2 GHz Qualcomm Snapdragon 410 (MSM8916) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4905","5.31 oz (151 g)"
"43c6fc94dea93382b4bb5f21ae67709d2900c0d5","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2070 mAh"," 8+ megapixel","5.24"" x 2.6"" x 0.4"" (133 x 66 x 10.2 mm)","4.5","http://img.phonescoop.com/img/p/245/h6242.jpg","Touch Screen",""," Android version 4.1","ZTE Warp 4G"," 1.2 GHz Qualcomm Snapdragon 400 MSM8930 dual-core","","http://www.phonescoop.com/phones/phone.php?p=4102","4.76 oz (135 g)"
"91f8d17198cbf616ee23263b53b23a7f3b87325e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1600 mAh","","5.1"" x 2.7"" x 0.45"" (130 x 69 x 11.4 mm)","4.3","http://img.phonescoop.com/img/p/245/h5273.jpg","Touch Screen","4 GB","","ZTE Warp","","Q78","http://www.phonescoop.com/phones/phone.php?p=3476","4.93 oz (140 g)"
"24cf25caf17530e3e9676b5532a0057af200ed47","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2500 mAh","","5.59"" x 2.81"" x 0.37"" (142 x 71 x 9.5 mm)","5","http://img.phonescoop.com/img/p/245/h6030.jpg","","8 GB"," Android version 4.1.2","ZTE Vital / Supreme"," 1.5 GHz Qualcomm Snapdragon S4 Plus MSM8960 dual-core","","http://www.phonescoop.com/phones/phone.php?p=4150","5.56 oz (158 g)"
"cdaf2979e0d334d25da782f489038d872c0bbdb6","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh","","4.65"" x 2.46"" x 0.48"" (118 x 62 x 12.2 mm)","3.5","http://img.phonescoop.com/img/p/245/h6295.jpg","",""," Android version 4.1 ","ZTE Valet","","","http://www.phonescoop.com/phones/phone.php?p=4069","4.57 oz (130 g)"
"835d79d71d4f44e9940dcdd01565f4db1a1d2844","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1150 mAh","","4.5"" x 2.36"" x 0.55"" (114 x 60 x 14 mm)","","http://img.phonescoop.com/img/p/245/h4734.jpg","","","","ZTE TXTM8 3G","","","http://www.phonescoop.com/phones/phone.php?p=2722","3.58 oz (101 g)"
"359ea7ccfa6ade0aa29f9307e85c8d072846d695","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2000 mAh"," 5+ megapixel","5.3"" x 2.6"" x 0.4"" (135 x 66 x 10.2 mm)","4.5","http://img.phonescoop.com/img/p/245/h6759.jpg","Touch Screen",""," Android version 4.4","ZTE Speed"," 1.2 GHz Qualcomm Snapdragon 410 MSM8916 quad-core","","http://www.phonescoop.com/phones/phone.php?p=4638","4.8 oz (136 g)"
"1324a26007662ef085b051def9882d7773c82b87","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2070 mAh"," 5+ megapixel","5.31"" x 2.64"" x 0.4"" (135 x 67 x 10.2 mm)","4.5","http://img.phonescoop.com/img/p/245/h6271.jpg","","4 GB"," Android version 4.1.2","ZTE Source"," 1.2 GHz Qualcomm Snapdragon 400 MSM8930 dual-core","","http://www.phonescoop.com/phones/phone.php?p=4299","5 oz (142 g)"
"199c29432c0de72f21fa6f7255c55fd0ec3a8082","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1650 mAh"," 5+ megapixel","4.92"" x 2.51"" x 0.45"" (125 x 64 x 11.4 mm)","4","http://img.phonescoop.com/img/p/245/h7358.jpg","Touch Screen","4 GB"," Android version 4.4","ZTE Sonata 2"," 1.2 GHz Qualcomm Snapdragon 200 (MSM8210) dual-core","Micro","http://www.phonescoop.com/phones/phone.php?p=4646","5.17 oz (147 g)"
"020a8222463d7fc5e464ee343dcb63b57be38620","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1785 mAh","","4.9"" x 2.56"" x 0.45"" (124 x 65 x 11.4 mm)","4","http://img.phonescoop.com/img/p/245/h6366.jpg","","4 GB"," Android version 4.1.2","ZTE Sonata / Radiant"," 1.4 GHz Qualcomm Snapdragon 400 (MSM8230) dual-core","","http://www.phonescoop.com/phones/phone.php?p=4248","5.2 oz (147 g)"
"7c1de29eafcd702a33420630fa54d9f2a75f2c9a","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2070 mAh","","5.24"" x 2.6"" x 0.39"" (133 x 66 x 9.9 mm)","4.5","http://img.phonescoop.com/img/p/245/h6373.jpg","Touch Screen","4 GB"," Android version 4.1","ZTE Solar"," 1.2 GHz Qualcomm Snapdragon 200 MSM8625 dual-core","Micro","http://www.phonescoop.com/phones/phone.php?p=4149","5.54 oz (157 g)"
"479d6dff30e02cac119dea133676d313a2d26f9b","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh","","4.4"" x 2.5"" x 0.54"" (112 x 64 x 13.7 mm)","3.5","http://img.phonescoop.com/img/p/245/h5159.jpg","",""," Android version 2.3.4 (Gingerbread) ","ZTE Score M / Score","","","http://www.phonescoop.com/phones/phone.php?p=3368","4.8 oz (136 g)"
"7e01c8236541b579505030ceedd50867d8e6a375","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1650 mAh","","4.96"" x 2.55"" x 0.42"" (126 x 65 x 10.7 mm)","4","http://img.phonescoop.com/img/p/245/h6213.jpg","","4 GB"," Android version 4.1","ZTE Savvy"," 1 GHz Qualcomm MSM8625","Q78","http://www.phonescoop.com/phones/phone.php?p=4129","4.43 oz (126 g)"
"47139291748cfaccccd93e613606a24b4c3d9b9c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","","","4"" x 2"" x 0.55"" (102 x 51 x 14 mm)","2.4","http://img.phonescoop.com/img/p/245/h4552.jpg","","","","ZTE Salute","","","http://www.phonescoop.com/phones/phone.php?p=2591","3.95 oz (112 g)"
"eefa8d06eb573fd19a47775926c29f8c006f5c0e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1600 mAh"," 5+ megapixel","4.8"" x 2.52"" x 0.48"" (122 x 64 x 12.2 mm)","4","http://img.phonescoop.com/img/p/245/h5761.jpg","Touch Screen","4 GB","","ZTE Render","","","http://www.phonescoop.com/phones/phone.php?p=3833","4.8 oz (136 g)"
"4c1a462279d35b9e1e2f44bd18b257a5b2589938","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1650 mAh"," 5+ megapixel","5"" x 2.56"" x 0.44"" (127 x 65 x 11.3 mm)","4","http://img.phonescoop.com/img/p/245/h6155.jpg","",""," Android version 4.1 ","ZTE Reef","","","http://www.phonescoop.com/phones/phone.php?p=4096","4.59 oz (130 g)"
"4a733d2f40ec175f8f34ea8a0e95e4fb53355c82","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","800 mAh","","4.21"" x 1.9"" x 0.49"" (107 x 48 x 12.4 mm)","1.8","http://img.phonescoop.com/img/p/245/h4904.jpg","","","","ZTE R225","","","http://www.phonescoop.com/phones/phone.php?p=2699","2.72 oz (77 g)"
"41339f49c5d6157a773579592191718c2ebbdefb","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3400 mAh","","6.13"" x 3.09"" x 0.35"" (156 x 78 x 8.9 mm)","5.5","http://img.phonescoop.com/img/p/245/h6787.jpg","",""," Android version 4.3 ","ZTE Quartz","","","http://www.phonescoop.com/phones/phone.php?p=4470","6.88 oz (195 g)"
"8740dd2fb07a44fdd91e67ee0605a73d4e9fea0e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh","","4.6"" x 2.44"" x 0.45"" (117 x 62 x 11.4 mm)","3.5","http://img.phonescoop.com/img/p/245/h6073.jpg","","4 GB"," Android version 4.1 ","ZTE Prelude / Avail 2","","Traditional","http://www.phonescoop.com/phones/phone.php?p=4049","4.4 oz (125 g)"
"be12f1052ada7872a0b4dacd88169860fa944267","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2100 mAh"," 5+ megapixel","5.31"" x 2.59"" x 0.39"" (135 x 66 x 9.9 mm)","4.5","http://img.phonescoop.com/img/p/245/h7349.jpg","","8 GB"," Android version 5.0","ZTE Overture 2 / Maven"," 1.2 GHz Qualcomm Snapdragon 410 (MSM8916) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4812","4.71 oz (134 g)"
"f4d2432a99e174a250fc332f92f64abe9135cf1e","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1780 mAh"," 5+ megapixel","4.88"" x 2.58"" x 0.46"" (124 x 66 x 11.7 mm)","4","http://img.phonescoop.com/img/p/245/h6072.jpg","Touch Screen","4 GB"," Android version 4.1.2","ZTE Overture"," 1.2 GHz Qualcomm Snapdragon 400 MSM8930 dual-core","","http://www.phonescoop.com/phones/phone.php?p=4053","4.53 oz (128 g)"
"e88fd13dc2159e62c4a580ab1ea2c4b14b0182f4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1800 mAh"," 5+ megapixel","5.41"" x 2.7"" x 0.39"" (137 x 69 x 10 mm)","4.5","http://img.phonescoop.com/img/p/245/h7345.jpg","","8 GB"," Android version 5.1","ZTE Obsidian"," 1 GHz MediaTek / MT6735M quad-core","","http://www.phonescoop.com/phones/phone.php?p=4894","4.66 oz (132 g)"
"2408be08f6d185d6cd966bc5cb412992cdf76f5d","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","900 mAh","","4.2"" x 2.4"" x 0.54"" (107 x 61 x 13.7 mm)","2.2","http://img.phonescoop.com/img/p/245/h4530.jpg","","","","ZTE MSGM8 II","","","http://www.phonescoop.com/phones/phone.php?p=2807","3.65 oz (104 g)"
"afbc5ad864b0614375edeb76de7f8ffb91ba18ed","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1150 mAh"," 2+ megapixel","4.53"" x 2.36"" x 0.55"" (115 x 60 x 14 mm)","2.4","http://img.phonescoop.com/img/p/245/h5525.jpg","","","","ZTE Memo","","","http://www.phonescoop.com/phones/phone.php?p=3194","3.9 oz (111 g)"
"46b901fc6a2d431054c7b775868e4f94b567dc4d","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3400 mAh","","6.41"" x 3.25"" x 0.4"" (163 x 83 x 10.2 mm)","5.7","http://img.phonescoop.com/img/p/245/h7200.jpg","",""," Android version 5.1 ","ZTE Max+","","","http://www.phonescoop.com/phones/phone.php?p=4866","6.87 oz (195 g)"
"52ab90cb9a6ae4819c623665129cd283f402162d","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3200 mAh"," 8+ megapixel","6.45"" x 3.24"" x 0.35"" (164 x 82 x 9 mm)","","http://img.phonescoop.com/img/p/245/h6353.jpg","","8 GB","","ZTE Max"," 1.2 GHz Qualcomm Snapdragon 400 MSM8930 dual-core","","http://www.phonescoop.com/phones/phone.php?p=4306","6.87 oz (195 g)"
"423f6075b3e34396264ff527c3681a65e9ffb69a","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2000 mAh"," 5+ megapixel","5.31"" x 2.64"" x 0.42"" (135 x 67 x 10.7 mm)","4.5","http://img.phonescoop.com/img/p/245/h6212.jpg","","4 GB"," Android version 4.1","ZTE Majesty"," 1.2 GHz Qualcomm MSM8625","Q78","http://www.phonescoop.com/phones/phone.php?p=4108","5.29 oz (150 g)"
"7f3fcaa03825eeb990be10cfef7884010aff0774","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2300 mAh"," 5+ megapixel","5.6"" x 2.8"" x 0.4"" (142 x 71 x 10.2 mm)","5","http://img.phonescoop.com/img/p/245/h7361.jpg","","8 GB"," Android version 4.4.2","ZTE Imperial II"," 1.2 GHz Qualcomm Snapdragon 400 (MSM8926) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4547","5.07 oz (144 g)"
"3e37a8ea1dd7a5b0a5fe88967b2506f5e1230aff","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2500 mAh","","4.92"" x 2.58"" x 0.45"" (125 x 66 x 11.5 mm)","4","http://img.phonescoop.com/img/p/245/h6059.jpg","",""," Android version 4.1 ","ZTE Imperial","","","http://www.phonescoop.com/phones/phone.php?p=4037","5.43 oz (154 g)"
"08f32f974e64f1fcadf248fcb4ae85999bc09f92","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh","","4.67"" x 2.46"" x 0.55"" (119 x 62 x 14 mm)","3.2","http://img.phonescoop.com/img/p/245/h5847.jpg","","1 GB"," Android version 2.3 ","ZTE Groove","","Q78","http://www.phonescoop.com/phones/phone.php?p=3682","4.5 oz (128 g)"
"7cb86bd533f823bfe898c48f2c6a6f41c7f2d6cf","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3200 mAh"," 8+ megapixel","6.38"" x 3.27"" x 0.31"" (162 x 83 x 7.9 mm)","6","http://img.phonescoop.com/img/p/245/h6669.jpg","","8 GB"," Android version 4.4","ZTE Grand XMax"," 1.2 GHz Qualcomm Snapdragon 200 MSM8212 quad-core","","http://www.phonescoop.com/phones/phone.php?p=4498","6.06 oz (172 g)"
"40b1905c2ce09db38868f93ab3df4ede2ea4e048","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","3200 mAh"," 13+ megapixel","6.38"" x 3.27"" x 0.31"" (162 x 83 x 7.9 mm)","6","http://img.phonescoop.com/img/p/245/h7355.jpg","","16 GB"," Android version 4.4","ZTE Grand X Max+"," 1.2 GHz Qualcomm Snapdragon 400 (MSM8926) quad-core","","http://www.phonescoop.com/phones/phone.php?p=4668","6.06 oz (172 g)"
"949cb2c78417544b9fc72193ec269b62edac412c","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2300 mAh"," 5+ megapixel","5.7"" x 2.87"" x 0.37"" (145 x 73 x 9.4 mm)","","http://img.phonescoop.com/img/p/245/h6544.jpg","","4 GB"," Android version 4.3","ZTE Grand X"," 1.2 GHz Qualcomm Snapdragon 200 MSM8210 dual-core","","http://www.phonescoop.com/phones/phone.php?p=4429","6.06 oz (172 g)"
"23dcf9b35a4baf3cb15f219514149c89963bcc4a","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","2300 mAh","","5.6"" x 2.8"" x 0.4"" (142 x 71 x 10.2 mm)","5","http://img.phonescoop.com/img/p/245/h6498.jpg","","8 GB"," Android version 4.3","ZTE Grand S Pro"," 2.3 GHz Qualcomm Snapdragon 800 MSM8974AB quad-core","","http://www.phonescoop.com/phones/phone.php?p=4492","5.48 oz (155 g)"
"543d15ec591e2a710148334e33a58f4f503d63a4","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1500 mAh"," 5+ megapixel","4.65"" x 2.46"" x 0.47"" (118 x 62 x 11.9 mm)","3.5","http://img.phonescoop.com/img/p/245/h5391.jpg","","4 GB"," Android version 2.3 - 4.0","ZTE Fury / Director"," 1 GHz Qualcomm Snapdragon S2 MSM8655 MSM7626A in Director","","http://www.phonescoop.com/phones/phone.php?p=3602","4.94 oz (140 g)"
"26e6b08d703623546fbc478829f07cf4ade7c312","0d0dcbb65689e8f50839c450d38bb819d5b3c635","default","1735 mAh"," 5+ megapixel","4.88"" x 2.54"" x 0.47"" (124 x 65 x 11.9 mm)","4","http://img.phonescoop.com/img/p/245/h5932.jpg","","4 GB"," Android version 4.0","ZTE Force"," 1.5 GHz Qualcomm Snapdragon S4 Plus MSM8960 dual-core","","http://www.phonescoop.com/phones/phone.php?p=3940","5.4 oz (153 g)"
